Normalverteilung;SCI;62086;3.24%;Jan-16;06/01/2016;Not in the Top 1000;61668;3.22%;Jan-17;24/01/2017;Not in the Top 1000;63458;3.31%;Jan-18;16/01/2018;Not in the Top 1000;;;;;
Sommersonnenwende;SCI;11679;14.22%;Jun-16;21/06/2016;Not in the Top 1000;10588;12.89%;Jun-17;21/06/2017;Not in the Top 1000;10204;12.42%;Jun-18;21/06/2018;Not in the Top 1000;;;;;
Andre_Iguodala;SPORT;4120;6.70%;Jun-16;20/06/2016;556;5088;8.28%;Jun-17;13/06/2017;441;3670;5.97%;Jun-18;09/06/2018;Not in the Top 1000;;;;;
Augusta_National_Golf_Club;SPORT;6243;20.39%;Apr-16;10/04/2016;766;5661;18.49%;Apr-17;10/04/2017;792;4991;16.30%;Apr-18;08/04/2018;388;;;;;
Australian_Open;SPORT;62152;16.93%;Jan-16;30/01/2016;724;57866;15.76%;Jan-17;29/01/2017;587;45552;12.41%;Jan-18;28/01/2018;639;;;;;
Bill_Russell;SPORT;3274;4.92%;Jun-16;20/06/2016;Not in the Top 1000;3521;5.29%;Jun-17;27/06/2017;447;3666;5.51%;Jun-18;09/06/2018;Not in the Top 1000;;;;;
Chris_Froome;SPORT;54835;14.25%;Jul-16;25/07/2016;407;81925;21.29%;Jul-17;24/07/2017;367;46744;12.15%;Jul-18;19/07/2018;Not in the Top 1000;;;;;
Draymond_Green;SPORT;4384;6.45%;Jun-16;20/06/2016;272;4810;7.07%;Jun-17;13/06/2017;372;3841;5.65%;Jun-18;09/06/2018;822;;;;;
FC_Barcelona;SPORT;55169;4.45%;May-16;28/05/2016;415;38487;3.10%;May-17;21/05/2017;551;38436;3.10%;Apr-18;11/04/2018;418;;;;;
Golden_State_Warriors;SPORT;30645;5.84%;Jun-16;20/06/2016;103;48348;9.22%;Jun-17;13/06/2017;74;33050;6.30%;Jun-18;09/06/2018;191;;;;;
Indian_Premier_League;SPORT;821;5.92%;May-16;18/05/2016;439;729;5.26%;Apr-17;19/04/2017;306;937;6.76%;Apr-18;10/04/2018;193;;;;;
Juan_Martín_del_Potro;SPORT;33125;13.03%;Aug-16;13/08/2016;535;22833;8.98%;Sep-17;07/09/2017;614;40648;15.99%;Sep-18;09/09/2018;358;;;;;
Klay_Thompson;SPORT;5774;5.90%;Jun-16;20/06/2016;135;5667;5.79%;Jun-17;13/06/2017;292;6178;6.31%;Jun-18;09/06/2018;289;;;;;
Lewis_Hamilton;SPORT;61329;5.20%;Oct-15;26/10/2015;679;73779;6.26%;Nov-16;27/11/2016;Not in the Top 1000;88287;7.49%;Oct-17;30/10/2017;284;;;;;
Liste_der_Stanley-Cup-Sieger;SPORT;6822;5.11%;May-16;27/05/2016;Not in the Top 1000;9966;7.46%;May-17;26/05/2017;Not in the Top 1000;7012;5.25%;May-18;24/05/2018;Not in the Top 1000;;;;;
The_Masters_Tournament;SPORT;13303;14.73%;Apr-16;10/04/2016;Not in the Top 1000;16088;17.81%;Apr-17;10/04/2017;Not in the Top 1000;10660;11.80%;Apr-18;08/04/2018;Not in the Top 1000;;;;;
Mike_Tomlin;SPORT;4363;8.91%;Jan-16;17/01/2016;Not in the Top 1000;6944;14.19%;Jan-17;08/01/2017;936;5522;11.28%;Jan-18;14/01/2018;Not in the Top 1000;;;;;
National_Football_League;SPORT;123994;9.36%;Jan-16;17/01/2016;924;94760;7.15%;Jan-17;15/01/2017;Not in the Top 1000;83063;6.27%;Jan-18;21/01/2018;668;;;;;
Pittsburgh_Steelers;SPORT;32555;9.59%;Jan-16;17/01/2016;Not in the Top 1000;39021;11.49%;Jan-17;08/01/2017;888;26724;7.87%;Jan-18;14/01/2018;Not in the Top 1000;;;;;
Royal_Challengers_Bangalore;SPORT;182;6.10%;May-16;29/05/2016;881;191;6.40%;Apr-17;18/04/2017;864;230;7.71%;Apr-18;08/04/2018;593;;;;;
Stephen_Curry;SPORT;43788;6.32%;Jun-16;20/06/2016;18;29073;4.20%;Jun-17;13/06/2017;36;32333;4.67%;Jun-18;09/06/2018;51;;;;;
Super_Bowl;SPORT;246314;12.64%;Feb-16;08/02/2016;105;240456;12.34%;Feb-17;06/02/2017;84;197683;10.14%;Feb-18;05/02/2018;150;;;;;
The_Open_Championship;SPORT;6928;11.46%;Jul-16;17/07/2016;941;5720;9.46%;Jul-17;23/07/2017;Not in the Top 1000;6572;10.87%;Jul-18;22/07/2018;885;;;;;
Tour_de_France;SPORT;103942;10.59%;Jul-16;24/07/2016;309;169049;17.23%;Jul-17;02/07/2017;309;133634;13.62%;Jul-18;19/07/2018;484;;;;;
UEFA_Europa_League;SPORT;108056;9.77%;May-16;18/05/2016;466;59827;5.41%;May-17;24/05/2017;602;65394;5.91%;May-18;16/05/2018;Not in the Top 1000;;;;;
World_Series;SPORT;7875;6.17%;Oct-15;21/10/2015;626;9139;7.16%;Nov-16;03/11/2016;705;6501;5.09%;Oct-17;22/10/2017;311;;;;;
A_Christmas_Carol;TVMOV;61046;21.30%;Dec-15;23/12/2015;531;47846;16.70%;Dec-16;23/12/2016;519;44393;15.49%;Dec-17;18/12/2017;450;;;;;
Fröhliche_Weihnachten;TVMOV;10417;21.26%;Dec-15;24/12/2015;Not in the Top 1000;8613;17.58%;Dec-16;24/12/2016;Not in the Top 1000;8742;17.85%;Dec-17;24/12/2017;Not in the Top 1000;;;;;
Baby,_It’s_Cold_Outside;TVMOV;1245;9.41%;Dec-15;24/12/2015;Not in the Top 1000;1749;13.21%;Dec-16;24/12/2016;Not in the Top 1000;1922;14.52%;Dec-17;10/12/2017;Not in the Top 1000;;;;;
