Kamis_Putih;REL;30431;23.49%;Mar-16;24-03-16;Not in the Top 1000;33035;25.50%;Apr-17;13-04-17;Not in the Top 1000;27829;21.48%;Mar-18;29-03-18;Not in the Top 1000;;;;;
Minggu_Palma;REL;21245;22.07%;Mar-16;20-03-16;Not in the Top 1000;22326;23.19%;Apr-17;09-04-17;Not in the Top 1000;23897;24.82%;Mar-18;25-03-18;Not in the Top 1000;;;;;
Isra_Mikraj;REL;78180;12.42%;May-16;06-05-16;Not in the Top 1000;102001;16.21%;Apr-17;24-04-17;Not in the Top 1000;122770;19.51%;Apr-18;14-04-18;Not in the Top 1000;;;;;
Kenaikan_Yesus_Kristus;REL;40155;22.90%;May-16;04-05-16;Not in the Top 1000;30751;17.54%;May-17;25-05-17;Not in the Top 1000;24517;13.98%;May-18;10-05-18;Not in the Top 1000;;;;;
Nisfu_Sya'ban;REL;38686;23.45%;May-16;21-05-16;Not in the Top 1000;50297;30.49%;May-17;11-05-17;Not in the Top 1000;47641;28.88%;Apr-18;30-04-18;Not in the Top 1000;;;;;
Waisak;REL;28778;13.58%;May-16;21-05-16;Not in the Top 1000;35740;16.86%;May-17;11-05-17;Not in the Top 1000;28453;13.42%;May-18;29-05-18;Not in the Top 1000;;;;;
Istihadhah;REL;15814;5.90%;Jun-16;06-06-16;Not in the Top 1000;14903;5.56%;Jun-17;09-06-17;Not in the Top 1000;15732;5.87%;May-18;17-05-18;Not in the Top 1000;;;;;
Idulfitri;REL;42138;19.27%;Jul-16;06-07-16;Not in the Top 1000;29790;13.63%;Jun-17;24-06-17;Not in the Top 1000;31709;14.50%;Jun-18;14-06-18;Not in the Top 1000;;;;;
Pekan_Suci;REL;13753;23.53%;Mar-16;24-03-16;Not in the Top 1000;13352;22.84%;Apr-17;13-04-17;Not in the Top 1000;8676;14.84%;Mar-18;29-03-18;Not in the Top 1000;;;;;
Iftar;REL;10019;14.13%;Jun-16;06-06-16;Not in the Top 1000;12310;17.36%;Jun-17;05-06-17;Not in the Top 1000;14342;20.22%;May-18;31-05-18;Not in the Top 1000;;;;;
Hari_Pengucapan_Syukur;REL;13706;15.72%;Nov-15;27-11-15;Not in the Top 1000;13653;15.66%;Nov-16;25-11-16;Not in the Top 1000;14681;16.84%;Nov-17;24-11-17;Not in the Top 1000;;;;;
Roh_Kudus;REL;10341;4.88%;May-16;15-05-16;Not in the Top 1000;10423;4.92%;May-17;28-05-17;Not in the Top 1000;13356;6.31%;May-18;20-05-18;Not in the Top 1000;;;;;
Penyerbukan_sendiri;SCI;11997;8.30%;Jul-15;30-07-15;Not in the Top 1000;17847;12.34%;Jul-16;21-07-16;Not in the Top 1000;15494;10.71%;Jul-17;20-07-17;Not in the Top 1000;;;;;
Metode_ilmiah;SCI;56289;8.91%;Aug-15;11-08-15;Not in the Top 1000;51791;8.20%;Aug-16;01-08-16;Not in the Top 1000;52175;8.26%;Aug-17;01-08-17;Not in the Top 1000;;;;;
Kelompok_sosial;SCI;50809;4.96%;Aug-15;05-08-15;Not in the Top 1000;55323;5.40%;Aug-16;02-08-16;Not in the Top 1000;56196;5.48%;Aug-17;02-08-17;Not in the Top 1000;;;;;
Sistem_Satuan_Internasional;SCI;45297;6.40%;Aug-15;05-08-15;Not in the Top 1000;59501;8.41%;Aug-16;01-08-16;Not in the Top 1000;49546;7.00%;Aug-17;02-08-17;Not in the Top 1000;44810;6.33%;Aug-18;07-08-18;Not in the Top 1000
Retikulum_endoplasma;SCI;31097;6.73%;Aug-15;06-08-15;Not in the Top 1000;29178;6.31%;Aug-16;02-08-16;Not in the Top 1000;33846;7.33%;Aug-17;01-08-17;Not in the Top 1000;29224;6.32%;Aug-18;01-08-18;Not in the Top 1000
Auksin;SCI;26260;9.94%;Aug-15;05-08-15;Not in the Top 1000;23093;8.74%;Aug-16;02-08-16;Not in the Top 1000;20704;7.84%;Aug-17;02-08-17;Not in the Top 1000;21687;8.21%;Aug-18;01-08-18;Not in the Top 1000
Osmosis;SCI;26017;7.50%;Aug-15;25-08-15;Not in the Top 1000;22803;6.57%;Aug-16;09-08-16;Not in the Top 1000;24592;7.09%;Aug-17;09-08-17;Not in the Top 1000;24608;7.09%;Aug-18;08-08-18;Not in the Top 1000
Jangka_sorong;SCI;23506;7.96%;Aug-15;11-08-15;Not in the Top 1000;21093;7.14%;Aug-16;09-08-16;Not in the Top 1000;28253;9.56%;Aug-17;08-08-17;Not in the Top 1000;20756;7.03%;Aug-18;07-08-18;Not in the Top 1000
Mekanika_kuantum;SCI;20612;6.59%;Aug-15;12-08-15;Not in the Top 1000;19866;6.35%;Aug-16;09-08-16;Not in the Top 1000;20605;6.59%;Aug-17;23-08-17;Not in the Top 1000;23045;7.37%;Aug-18;20-08-18;Not in the Top 1000
Meksiko;SCI;19284;5.71%;Aug-15;10-08-15;Not in the Top 1000;18511;5.48%;Aug-16;02-08-16;Not in the Top 1000;17265;5.11%;Aug-17;07-08-17;Not in the Top 1000;;;;;
Transpor_pasif;SCI;15988;9.69%;Aug-15;19-08-15;Not in the Top 1000;14709;8.91%;Aug-16;10-08-16;Not in the Top 1000;17266;10.46%;Aug-17;09-08-17;Not in the Top 1000;13145;7.96%;Aug-18;07-08-18;Not in the Top 1000
Transpor_aktif;SCI;15779;9.36%;Aug-15;19-08-15;Not in the Top 1000;13632;8.08%;Aug-16;10-08-16;Not in the Top 1000;15939;9.45%;Aug-17;07-08-17;Not in the Top 1000;16926;10.04%;Aug-18;12-08-18;Not in the Top 1000
Dormansi;SCI;13453;8.74%;Aug-15;11-08-15;Not in the Top 1000;9954;6.47%;Aug-16;03-08-16;Not in the Top 1000;9033;5.87%;Aug-17;01-08-17;Not in the Top 1000;;;;;
Spora;SCI;13349;6.01%;Aug-15;19-08-15;Not in the Top 1000;15012;6.76%;Aug-16;08-08-16;Not in the Top 1000;13857;6.24%;Aug-17;08-08-17;Not in the Top 1000;16757;7.54%;Aug-18;20-08-18;Not in the Top 1000
Plasmolisis;SCI;16600;8.16%;Aug-16;09-08-16;Not in the Top 1000;21830;10.73%;Aug-17;09-08-17;Not in the Top 1000;16725;8.22%;Aug-18;07-08-18;Not in the Top 1000;;;;;
Perubahan_wujud_zat;SCI;45203;6.06%;Nov-16;30-11-16;Not in the Top 1000;47852;6.42%;Nov-17;29-11-17;Not in the Top 1000;48458;6.50%;Oct-18;30-10-18;Not in the Top 1000;;;;;
Himpunan_(matematika);SCI;46660;7.73%;Sep-16;20-09-16;Not in the Top 1000;48092;7.97%;Sep-17;18-09-17;Not in the Top 1000;53225;8.82%;Sep-18;24-09-18;Not in the Top 1000;;;;;
Kalkulus;SCI;13211;5.44%;Sep-15;07-09-15;Not in the Top 1000;12376;5.10%;Sep-16;06-09-16;Not in the Top 1000;12766;5.26%;Sep-17;12-09-17;Not in the Top 1000;;;;;
Protozoa;SCI;39868;7.44%;Nov-15;17-11-15;Not in the Top 1000;41274;7.70%;Nov-16;23-11-16;Not in the Top 1000;36938;6.89%;Nov-17;15-11-17;Not in the Top 1000;;;;;
